priority,junction_name,police_station,window,shift,busiest_dow,violations,capturable_viol,cum_located_%,cum_captured_%,corridor,cells,lat,lon
325,No Junction,Kodigehalli,12:00-15:00,B Midday (11-16),Tuesday,127,51.099999999999994,86.21022968079647,27.129807942538964,False,1,13.06339785905512,77.5911737496063
326,No Junction,Electronic City,12:00-15:00,B Midday (11-16),Sunday,139,50.4,86.26190600114506,27.148545255816426,False,2,12.84327564748152,77.64427058567205
327,BTP120 - Lalbagh Main Gate Junction,City Market,09:00-12:00,A Morning (06-11),Monday,171,50.4,86.32547902833647,27.167282569093892,False,2,12.95422452926185,77.58471077376498
328,No Junction,Mahadevapura,03:00-06:00,E Late-night (00-06),Friday,83,49.699999999999996,86.35633611171008,27.185759641909176,False,1,12.97433754939759,77.71094455903615
329,No Junction,Sheshadripuram,09:00-12:00,A Morning (06-11),Sunday,142,49.699999999999996,86.40912774832516,27.204236714724455,False,1,12.991578323943662,77.57148501971831
330,No Junction,Yeshwanthpura,06:00-09:00,A Morning (06-11),Friday,224,49.699999999999996,86.49240469622502,27.222713787539732,False,1,13.018757557936253,77.55786545025542
331,No Junction,Kodigehalli,10:00-13:00,A Morning (06-11),Monday,136,49.699999999999996,86.54296570030708,27.24119086035501,False,1,13.071184406617649,77.5924950014706
332,No Junction,Mahadevapura,03:00-06:00,E Late-night (00-06),Thursday,102,49.699999999999996,86.58088645336862,27.259667933170295,False,2,12.97879660836513,77.6957786308999
333,No Junction,HAL Old Airport,04:00-07:00,E Late-night (00-06),Wednesday,99,49.0,86.61769189016366,27.277884765523392,False,1,12.932143517179068,77.69606063083361
334,No Junction,HSR Layout,10:00-13:00,A Morning (06-11),Wednesday,109,49.0,86.65821504784707,27.296101597876483,False,1,12.912386961701811,77.63302541330935
335,No Junction,Kodigehalli,12:00-15:00,B Midday (11-16),Tuesday,81,48.3,86.68832858704299,27.314058189767394,False,1,13.06186036419753,77.58722447407408
336,No Junction,Electronic City,10:00-13:00,A Morning (06-11),Wednesday,100,48.3,86.72550579592686,27.332014781658298,False,1,12.870582385,77.655891425
337,No Junction,Hulimavu,11:00-14:00,B Midday (11-16),Wednesday,180,48.3,86.79242477191782,27.34997137354921,False,1,12.876071136111111,77.59541069333333
338,No Junction,Kodigehalli,04:00-07:00,E Late-night (00-06),Tuesday,137,48.3,86.84335754808872,27.367927965440114,False,1,13.0269329345371,77.57966024180996
339,No Junction,Chikkajala,03:00-06:00,E Late-night (00-06),Thursday,75,48.3,86.87124045475161,27.385884557331025,False,1,13.183396257333332,77.68370271866667
340,No Junction,HAL Old Airport,02:00-05:00,E Late-night (00-06),Thursday,87,48.3,86.90358462648058,27.40384114922193,False,1,12.949861470114945,77.69935703218391
341,"BTP190 - 36th Cross, 4th Main, Jayanagar",Jayanagara,03:00-06:00,E Late-night (00-06),Sunday,82,48.3,86.93406993776536,27.42179774111284,False,2,12.922151369758813,77.58063264659864
342,No Junction,Sheshadripuram,02:00-05:00,E Late-night (00-06),Sunday,141,48.3,86.9864898022916,27.43975433300375,False,1,12.987452035460992,77.57433919219858
343,No Junction,Rajajinagar,02:00-05:00,E Late-night (00-06),Wednesday,196,47.599999999999994,87.05935713170399,27.457450684432473,False,1,13.017299611224493,77.5315195755102
344,No Junction,K.R. Pura,00:00-03:00,E Late-night (00-06),Friday,101,47.599999999999994,87.09690611267669,27.47514703586119,False,1,13.006706567326733,77.68763141881188
345,No Junction,Thalagattapura,10:00-13:00,A Morning (06-11),Wednesday,111,47.599999999999994,87.13817281453777,27.492843387289916,False,1,12.889238974774774,77.56336357027027
346,No Junction,Byatarayanapura,09:00-12:00,A Morning (06-11),Friday,198,46.9,87.21178368812784,27.510279498256445,False,1,12.958036726767675,77.51904951969696
347,No Junction,Hulimavu,11:00-14:00,B Midday (11-16),Friday,99,46.9,87.24858912492286,27.52771560922298,False,1,12.87663256060606,77.59541531919191
348,No Junction,Sheshadripuram,04:00-07:00,E Late-night (00-06),Tuesday,169,46.9,87.31141860793659,27.54515172018951,False,1,12.990410923076922,77.57454390295858
349,No Junction,Kodigehalli,10:00-13:00,A Morning (06-11),Monday,76,46.9,87.33967328668832,27.562587831156037,False,1,13.069626605205018,77.59255988526316
350,No Junction,K.G. Halli,02:00-05:00,E Late-night (00-06),Saturday,75,46.199999999999996,87.36755619335122,27.579763701660386,False,1,13.036149204,77.62540474666667
351,No Junction,Malleshwaram,11:00-14:00,B Midday (11-16),Saturday,175,46.199999999999996,87.43261630889799,27.59693957216473,False,2,13.015285765777552,77.55513361766818
352,No Junction,Malleshwaram,06:00-09:00,A Morning (06-11),Sunday,93,46.199999999999996,87.46719111316,27.614115442669075,False,1,13.001035422580644,77.56928735268818
353,No Junction,HAL Old Airport,08:00-11:00,A Morning (06-11),Thursday,198,46.199999999999996,87.54080198675004,27.631291313173417,False,1,12.93868333422313,77.69724089196235
354,No Junction,Halasur,06:00-09:00,A Morning (06-11),Monday,152,46.199999999999996,87.59731134425351,27.648467183677766,False,1,12.975428768478269,77.6202175857291
355,No Junction,HAL Old Airport,02:00-05:00,E Late-night (00-06),Saturday,168,45.5,87.65976905517842,27.665382813719923,False,1,12.95677535896651,77.7150869648054
356,No Junction,Jeevanbheemanagar,07:00-10:00,A Morning (06-11),Sunday,166,45.5,87.72148322192564,27.682298443762082,False,1,12.97038034533382,77.64506899514467
357,BTP180 - Swagath Poornima Theatre,Halasuru Gate,02:00-05:00,E Late-night (00-06),Saturday,198,45.5,87.79509409551568,27.69921407380424,False,3,12.960427354787074,77.58729449797572
358,No Junction,Madiwala,09:00-12:00,A Morning (06-11),Tuesday,171,45.5,87.85866712270709,27.7161297038464,False,1,12.925645633333332,77.61889735497076
359,No Junction,Sheshadripuram,08:00-11:00,A Morning (06-11),Wednesday,130,45.5,87.90699749425612,27.733045333888562,False,1,12.998345972307693,77.58180684307692
360,No Junction,Yeshwanthpura,00:00-03:00,E Late-night (00-06),Sunday,158,45.5,87.96573748429263,27.749960963930718,False,1,13.028943921902323,77.53984433914978
361,No Junction,Bellandur,05:00-08:00,E Late-night (00-06),Saturday,194,45.5,88.03786126952733,27.766876593972878,False,1,12.920718452825495,77.66538156047449
362,No Junction,Rajajinagar,03:00-06:00,E Late-night (00-06),Friday,157,45.5,88.096229487475,27.783792224015038,False,1,13.008430699363055,77.5429501089172
363,No Junction,HAL Old Airport,06:00-09:00,A Morning (06-11),Thursday,146,44.8,88.15050821244544,27.800447613595008,False,1,12.932758061478756,77.68870224399048
364,No Junction,Bellandur,11:00-14:00,B Midday (11-16),Sunday,117,44.8,88.19400554683956,27.81710300317498,False,1,12.90372660569636,77.70418403770093
365,No Junction,HAL Old Airport,10:00-13:00,A Morning (06-11),Sunday,132,44.8,88.24307946256627,27.833758392754955,False,1,12.960758431799857,77.70160172500424
366,No Junction,Jalahalli,03:00-06:00,E Late-night (00-06),Tuesday,166,44.8,88.30479362931348,27.850413782334925,False,1,13.050900242771084,77.55272350481928
367,BTP103 - Shanti Nagar TTMC,Wilson Garden,08:00-11:00,A Morning (06-11),Wednesday,137,44.099999999999994,88.35572640548438,27.866808931452713,False,3,12.954145053303316,77.5912650334734
368,No Junction,Malleshwaram,09:00-12:00,A Morning (06-11),Friday,143,44.099999999999994,88.40888981418831,27.8832040805705,False,1,12.99342965104895,77.57154530489511
369,No Junction,Rajajinagar,10:00-13:00,A Morning (06-11),Monday,112,44.099999999999994,88.45052828813824,27.899599229688288,False,1,13.007761536607145,77.52690813839286
370,No Junction,HSR Layout,09:00-12:00,A Morning (06-11),Sunday,65,44.099999999999994,88.47469347391275,27.915994378806076,False,1,12.909518656923078,77.64458647692308
371,No Junction,Whitefield,09:00-12:00,A Morning (06-11),Friday,157,43.400000000000006,88.53306169186042,27.93212928746167,False,2,12.89670670499761,77.71999691447871
372,No Junction,Malleshwaram,10:00-13:00,A Morning (06-11),Tuesday,157,43.400000000000006,88.5914299098081,27.948264196117268,False,2,13.002068182449833,77.5709655389465
373,No Junction,Whitefield,08:00-11:00,A Morning (06-11),Sunday,96,43.4,88.6271200303366,27.964399104772863,False,1,12.963639484605052,77.73309303583561
374,No Junction,Jeevanbheemanagar,07:00-10:00,A Morning (06-11),Friday,90,43.4,88.66057951833209,27.98053401342846,False,1,12.978334002222224,77.63832605222223
375,No Junction,Madiwala,09:00-12:00,A Morning (06-11),Tuesday,138,43.4,88.71188406659182,27.996668922084055,False,1,12.925586188405797,77.61974224710146
376,No Junction,Mico Layout,10:00-13:00,A Morning (06-11),Tuesday,122,43.4,88.75724026143014,28.012803830739653,False,1,12.931003920491804,77.60725235163935
377,No Junction,Bellandur,06:00-09:00,A Morning (06-11),Wednesday,109,43.4,88.79776341911355,28.028938739395247,False,1,12.906981766010654,77.69615629241612
378,BTP132 - Anepalya Junction,Ashok Nagar,10:00-13:00,A Morning (06-11),Tuesday,102,43.39999999999999,88.83568417217509,28.04507364805084,False,1,12.95158401372549,77.60761836470589
379,"BTP145 - Sri Hatti Maramma Circle, Domluru",Halasur,03:00-06:00,E Late-night (00-06),Saturday,143,43.39999999999999,88.88884758087902,28.061208556706436,False,2,12.96122831104621,77.63601501623833
380,No Junction,HAL Old Airport,05:00-08:00,E Late-night (00-06),Tuesday,88,42.7,88.92156352469682,28.077083224899845,False,1,12.959558454545451,77.71624990454546
381,No Junction,Bellandur,03:00-06:00,E Late-night (00-06),Wednesday,100,42.699999999999996,88.95874073358068,28.092957893093256,False,1,12.927096431852096,77.69485086215896
382,No Junction,Halasur,10:00-13:00,A Morning (06-11),Saturday,132,42.699999999999996,89.00781464930739,28.10883256128667,False,1,12.974321408333337,77.62017236287879
383,No Junction,Mahadevapura,05:00-08:00,E Late-night (00-06),Thursday,63,42.699999999999996,89.03123629090423,28.124707229480073,False,1,12.977902855555556,77.71291667936508
384,No Junction,Banaswadi,00:00-03:00,E Late-night (00-06),Saturday,154,42.699999999999996,89.08848919258537,28.140581897673485,False,1,12.999975127405154,77.67543515360283
385,No Junction,Vijayanagara,03:00-06:00,E Late-night (00-06),Thursday,130,42.699999999999996,89.13681956413441,28.156456565866893,False,1,12.968946255384616,77.54556602384616
386,No Junction,Bellandur,04:00-07:00,E Late-night (00-06),Wednesday,72,42.0,89.16358715453079,28.17207099359812,False,1,12.929712386111111,77.69484351666667
387,No Junction,Halasur,09:00-12:00,A Morning (06-11),Sunday,185,42.0,89.23236499096593,28.187685421329338,False,1,12.972904964575118,77.62008657838773
388,No Junction,HSR Layout,10:00-13:00,A Morning (06-11),Sunday,82,42.0,89.26285030225071,28.203299849060564,False,1,12.922974875256116,77.6514985605813
389,No Junction,Pulikeshinagar(F.Town),02:00-05:00,E Late-night (00-06),Thursday,77,42.0,89.29147675309127,28.21891427679179,False,1,12.996841015584415,77.6115681987013
390,"BTP202 - East End Main Road, Jayanagar",Jayanagara,02:00-05:00,E Late-night (00-06),Sunday,128,42.0,89.33906358046264,28.234528704523015,False,2,12.91717185537435,77.59671967790956
391,No Junction,Wilson Garden,07:00-10:00,A Morning (06-11),Thursday,88,41.99999999999999,89.37177952428044,28.250143132254234,False,1,12.938190722727272,77.59263723522727
392,No Junction,Banaswadi,13:00-16:00,B Midday (11-16),Monday,76,41.3,89.40003420303218,28.265497319523273,False,1,12.993254894920788,77.66379203797051
393,No Junction,Chikkajala,03:00-06:00,E Late-night (00-06),Thursday,76,41.3,89.42828888178391,28.28085150679231,False,1,13.183542913157892,77.68232709736841
394,No Junction,HAL Old Airport,01:00-04:00,E Late-night (00-06),Tuesday,69,41.3,89.45394115591377,28.29620569406135,False,1,12.95660676231884,77.70867527681159
395,No Junction,Pulikeshinagar(F.Town),09:00-12:00,A Morning (06-11),Thursday,82,41.3,89.48442646719855,28.31155988133039,False,1,12.996094279268291,77.61714115365854
396,No Junction,Vijayanagara,03:00-06:00,E Late-night (00-06),Friday,111,41.3,89.52569316905964,28.326914068599425,False,1,12.964279163063065,77.54255643063064
397,No Junction,HAL Old Airport,08:00-11:00,A Morning (06-11),Thursday,77,41.3,89.55431961990021,28.342268255868465,False,1,12.931535315584416,77.68759072207793
398,No Junction,Hulimavu,02:00-05:00,E Late-night (00-06),Monday,82,41.3,89.58480493118499,28.357622443137497,False,1,12.88403813780488,77.64223005731706
399,No Junction,Bellandur,09:00-12:00,A Morning (06-11),Sunday,116,40.599999999999994,89.62793049349027,28.37271638994435,False,1,12.912533261206896,77.6808322198276
400,No Junction,Jeevanbheemanagar,07:00-10:00,A Morning (06-11),Saturday,126,40.599999999999994,89.67477377668395,28.3878103367512,False,1,12.970089336824012,77.63929028488104
401,No Junction,HAL Old Airport,04:00-07:00,E Late-night (00-06),Wednesday,99,39.900000000000006,89.71157921347897,28.402644043095865,False,1,12.944376362626263,77.69769627070707
402,No Junction,Hulimavu,03:00-06:00,E Late-night (00-06),Monday,73,39.9,89.7387185759642,28.417477749440522,False,1,12.884151543442682,77.64125578752156
403,No Junction,Kodigehalli,11:00-14:00,B Midday (11-16),Saturday,109,39.9,89.77924173364761,28.432311455785186,False,1,13.063721711926606,77.58967563761468
404,No Junction,HAL Old Airport,07:00-10:00,A Morning (06-11),Thursday,146,39.9,89.83352045861804,28.447145162129843,False,1,12.959294021917808,77.70132120753425
405,No Junction,HAL Old Airport,05:00-08:00,E Late-night (00-06),Saturday,113,39.199999999999996,89.87553070465681,28.461718628012317,False,1,12.960564051327433,77.71643428053096
406,No Junction,Ashok Nagar,11:00-14:00,B Midday (11-16),Monday,93,39.199999999999996,89.91010550891882,28.476292093894795,False,1,12.970168633945429,77.61020374565089
407,No Junction,Wilson Garden,01:00-04:00,E Late-night (00-06),Monday,93,39.199999999999996,89.9446803131808,28.49086555977727,False,1,12.946258288172045,77.58801931612904
408,No Junction,Pulikeshinagar(F.Town),09:00-12:00,A Morning (06-11),Thursday,85,39.199999999999996,89.9762809407321,28.50543902565974,False,1,12.987538508023937,77.61839810475148
409,No Junction,Bellandur,10:00-13:00,A Morning (06-11),Wednesday,136,39.199999999999996,90.02684194481415,28.520012491542218,False,1,12.913757771385036,77.678071196959
410,No Junction,J.P. Nagar,02:00-05:00,E Late-night (00-06),Wednesday,56,39.199999999999996,90.04766118178912,28.534585957424692,False,1,12.901474275,77.59380956964286
411,No Junction,Pulikeshinagar(F.Town),02:00-05:00,E Late-night (00-06),Thursday,59,38.5,90.06959573503059,28.548899182844977,False,1,12.994839008474576,77.60948900508475
412,No Junction,Banashankari,02:00-05:00,E Late-night (00-06),Friday,68,38.5,90.09487623707163,28.563212408265265,False,1,12.935048344117646,77.53632206470589
413,No Junction,HSR Layout,10:00-13:00,A Morning (06-11),Thursday,103,38.5,90.133168762222,28.577525633685557,False,1,12.913096012189287,77.62553207784426
414,No Junction,HAL Old Airport,08:00-11:00,A Morning (06-11),Tuesday,151,38.49999999999999,90.18930634763665,28.591838859105845,False,1,12.938126618913758,77.69873258876454
415,No Junction,Byatarayanapura,10:00-13:00,A Morning (06-11),Sunday,138,37.8,90.24061089589638,28.605891844063947,False,1,12.93543428405797,77.5179911094203
416,No Junction,Devanahalli Airport,03:00-06:00,E Late-night (00-06),Monday,120,37.8,90.28522354655702,28.61994482902205,False,1,13.1910172925,77.68073087416666
417,No Junction,HAL Old Airport,05:00-08:00,E Late-night (00-06),Friday,61,37.8,90.30790164397618,28.63399781398015,False,1,12.945522737704918,77.69802047868852
418,No Junction,Chikkajala,03:00-06:00,E Late-night (00-06),Thursday,71,37.8,90.33429746228371,28.64805079893825,False,1,13.184199311267603,77.68776509295775
419,No Junction,Kodigehalli,10:00-13:00,A Morning (06-11),Friday,83,37.8,90.36515454565733,28.662103783896352,False,1,13.0371187313253,77.57461281566265
420,No Junction,Adugodi,10:00-13:00,A Morning (06-11),Sunday,95,37.8,90.400472894097,28.67615676885446,False,1,12.93124126105263,77.63269631684211
421,No Junction,HAL Old Airport,06:00-09:00,A Morning (06-11),Monday,125,37.8,90.44694440520183,28.690209753812564,False,1,12.96718882,77.7168214968
422,No Junction,City Market,10:00-13:00,A Morning (06-11),Tuesday,106,37.8,90.48635224661872,28.704262738770662,False,1,12.968540996049882,77.57882129481133
423,BTP047 - Vidhan Soudha Metro Station,Cubbon Park,09:00-12:00,A Morning (06-11),Monday,122,37.8,90.53170844145704,28.718315723728765,False,2,12.979605428571428,77.59190605486043
424,No Junction,Hulimavu,01:00-04:00,E Late-night (00-06),Monday,67,37.099999999999994,90.55661717140924,28.73210846822468,False,1,12.887762290680431,77.64072313762821
425,No Junction,Electronic City,02:00-05:00,E Late-night (00-06),Sunday,95,37.099999999999994,90.5919355198489,28.745901212720597,False,1,12.880998056842104,77.64504394210526
426,No Junction,HAL Old Airport,03:00-06:00,E Late-night (00-06),Tuesday,57,37.099999999999994,90.61312652891272,28.759693957216513,False,1,12.944876915789472,77.6984389245614
427,BTP075 - Police Corner,Halasuru Gate,06:00-09:00,A Morning (06-11),Tuesday,99,37.099999999999994,90.64993196570774,28.773486701712432,False,2,12.968351169702858,77.58631057547498
428,No Junction,Jeevanbheemanagar,07:00-10:00,A Morning (06-11),Sunday,95,36.4,90.68525031414741,28.787019205746155,False,1,12.969983458947368,77.63808557157894
429,No Junction,Yeshwanthpura,00:00-03:00,E Late-night (00-06),Monday,78,36.4,90.71424853707684,28.80055170977988,False,1,13.029620087179486,77.53859558589744
430,No Junction,Basavanagudi,03:00-06:00,E Late-night (00-06),Friday,94,36.4,90.74919511342766,28.814084213813608,False,1,12.943027301129282,77.5678050334271
431,No Junction,Kodigehalli,08:00-11:00,A Morning (06-11),Sunday,75,36.4,90.77707802009056,28.82761671784733,False,1,13.072584996,77.58989266133334
432,No Junction,Sadashivanagar,09:00-12:00,A Morning (06-11),Wednesday,90,36.39999999999999,90.81053750808604,28.841149221881057,False,1,13.02830462777778,77.57186630666666
433,No Junction,Sadashivanagar,10:00-13:00,A Morning (06-11),Saturday,98,35.699999999999996,90.84697117279224,28.854421485452598,False,1,13.027260540816329,77.57728334591837
434,No Junction,Jalahalli,10:00-13:00,A Morning (06-11),Tuesday,102,35.699999999999996,90.88489192585378,28.86769374902413,False,1,13.056818605882354,77.54697866078432
435,No Junction,HAL Old Airport,02:00-05:00,E Late-night (00-06),Monday,78,35.699999999999996,90.9138901487832,28.88096601259567,False,1,12.956687975641026,77.70397088974359
436,No Junction,Malleshwaram,04:00-07:00,E Late-night (00-06),Wednesday,84,35.699999999999996,90.94511900424564,28.89423827616721,False,1,13.00911521309524,77.55588489166666
437,No Junction,K.R. Pura,06:00-09:00,A Morning (06-11),Saturday,98,35.0,90.98155266895182,28.907250299276566,False,1,13.009314096938777,77.6931201122449
438,No Junction,Malleshwaram,06:00-09:00,A Morning (06-11),Monday,107,35.0,91.02133228245756,28.92026232238592,False,1,13.004029970093455,77.57126092990654
439,BTP064 - Devanga Hostel Junction,Halasuru Gate,03:00-06:00,E Late-night (00-06),Thursday,112,35.0,91.0629707564075,28.93327434549527,False,2,12.962465854629631,77.58960436286719
440,No Junction,Pulikeshinagar(F.Town),02:00-05:00,E Late-night (00-06),Friday,87,35.0,91.09531492813645,28.946286368604625,False,1,12.999632242528737,77.6251930275862
441,No Junction,Chikkabanavara,05:00-08:00,E Late-night (00-06),Sunday,93,35.0,91.12988973239845,28.95929839171398,False,1,13.045400793548389,77.50795801827957
442,No Junction,K.R. Pura,09:00-12:00,A Morning (06-11),Tuesday,101,35.0,91.16743871337115,28.972310414823333,False,1,13.00961685940594,77.69704098316832
443,No Junction,Hebbala,10:00-13:00,A Morning (06-11),Monday,102,35.0,91.2053594664327,28.98532243793268,False,1,13.07162894509804,77.59319655980393
444,No Junction,Banaswadi,09:00-12:00,A Morning (06-11),Sunday,152,35.0,91.26186882393618,28.998334461042035,False,1,12.996662864984495,77.66895390659015
445,"BTP191 - 40th Cross, 4th Main, Jayanagar",Jayanagara,02:00-05:00,E Late-night (00-06),Friday,66,34.3,91.28640578179953,29.011086243689206,False,1,12.919908618181818,77.58369866363637
446,No Junction,Chikkajala,03:00-06:00,E Late-night (00-06),Tuesday,108,34.3,91.3265571673941,29.023838026336367,False,1,13.183529364814817,77.68076604074075
447,No Junction,Pulikeshinagar(F.Town),02:00-05:00,E Late-night (00-06),Wednesday,62,34.3,91.3496070369021,29.036589808983535,False,1,12.998861556451612,77.6243956
448,No Junction,Banaswadi,05:00-08:00,E Late-night (00-06),Thursday,49,34.3,91.36782386925519,29.049341591630707,False,1,12.991747671428572,77.65306762244899
449,No Junction,Adugodi,12:00-15:00,B Midday (11-16),Wednesday,114,34.3,91.4102058873828,29.062093374277868,False,2,12.937210468270427,77.62706630925041
450,No Junction,Pulikeshinagar(F.Town),09:00-12:00,A Morning (06-11),Monday,111,34.3,91.45147258924389,29.07484515692504,False,1,12.99050222162162,77.61212525405405
451,No Junction,Chikkabanavara,10:00-13:00,A Morning (06-11),Sunday,92,33.599999999999994,91.48567562141704,29.087336699110022,False,1,13.055002535869564,77.50761081739131
452,"BTP177 - Aurobindo Circle, ORR",J.P. Nagar,11:00-14:00,B Midday (11-16),Friday,127,33.599999999999994,91.53289067669955,29.099828241295,False,3,12.914932205115159,77.58580785407536
453,No Junction,Yeshwanthpura,04:00-07:00,E Late-night (00-06),Tuesday,115,33.599999999999994,91.575644466916,29.112319783479983,False,1,13.03348424347826,77.55812947565218
454,BTP121 - KH Circle,Wilson Garden,07:00-10:00,A Morning (06-11),Sunday,86,33.599999999999994,91.60761686655613,29.12481132566496,False,2,12.951962237155424,77.5906914134604
455,No Junction,Yelahanka,00:00-03:00,E Late-night (00-06),Wednesday,54,33.599999999999994,91.62769255935342,29.137302867849947,False,1,13.095734529629633,77.60039087592592
456,No Junction,Electronic City,02:00-05:00,E Late-night (00-06),Saturday,113,33.599999999999994,91.66970280539218,29.149794410034925,False,1,12.818245407079647,77.6893132159292
457,BTP119 - Minerva Circle,City Market,08:00-11:00,A Morning (06-11),Sunday,109,32.9,91.7102259630756,29.162025711757718,False,1,12.95528486146789,77.57990284954128
458,No Junction,HAL Old Airport,06:00-09:00,A Morning (06-11),Monday,93,32.9,91.74480076733758,29.174257013480503,False,1,12.947170866302386,77.69891731989728
459,No Junction,Yelahanka,00:00-03:00,E Late-night (00-06),Wednesday,102,32.9,91.78272152039914,29.186488315203295,False,1,13.121387141176472,77.63124822058823
460,No Junction,Vijayanagara,10:00-13:00,A Morning (06-11),Thursday,105,32.9,91.8217575897272,29.198719616926084,False,1,12.964294223809524,77.54089073809524
461,No Junction,HSR Layout,11:00-14:00,B Midday (11-16),Friday,77,32.9,91.85038404056776,29.210950918648876,False,1,12.911957664935064,77.64454713376622
462,No Junction,Yeshwanthpura,10:00-13:00,A Morning (06-11),Saturday,118,32.9,91.89425314705073,29.223182220371662,False,1,13.02722545,77.54299851271186
463,No Junction,K.G. Halli,02:00-05:00,E Late-night (00-06),Thursday,48,32.199999999999996,91.91209820731498,29.235153281632265,False,1,13.035196497916669,77.62503456458333
464,No Junction,Halasur,03:00-06:00,E Late-night (00-06),Monday,111,32.199999999999996,91.95336490917609,29.24712434289287,False,1,12.974144666666666,77.6238093045045
465,No Junction,Halasur,03:00-06:00,E Late-night (00-06),Monday,93,32.199999999999996,91.98793971343807,29.259095404153474,False,1,12.973383866666667,77.62250441290323
466,No Junction,Halasur,03:00-06:00,E Late-night (00-06),Saturday,81,32.199999999999996,92.018053252634,29.27106646541408,False,1,12.972462295061728,77.61849448888889
467,No Junction,Peenya,10:00-13:00,A Morning (06-11),Tuesday,83,32.199999999999996,92.04891033600762,29.283037526674683,False,1,13.041747635341366,77.51448432650602
468,No Junction,Electronic City,10:00-13:00,A Morning (06-11),Friday,62,32.199999999999996,92.07196020551561,29.295008587935286,False,1,12.869560441935484,77.65347306451613
469,No Junction,Kodigehalli,07:00-10:00,A Morning (06-11),Monday,48,31.499999999999996,92.08980526577987,29.306719408733706,False,1,13.03592234375,77.57498997500001
470,"BTP099 - Cash Pharmacy, Residency Road",Ashok Nagar,03:00-06:00,E Late-night (00-06),Friday,90,31.499999999999996,92.12326475377535,29.318430229532122,False,2,12.967998450445325,77.60072290623454
471,No Junction,Jeevanbheemanagar,03:00-06:00,E Late-night (00-06),Sunday,101,31.499999999999996,92.16081373474805,29.33014105033054,False,1,12.962201820049504,77.64912857236735
472,No Junction,Shivajinagar,02:00-05:00,E Late-night (00-06),Thursday,60,31.499999999999996,92.18312006007837,29.341851871128956,False,1,12.989831233333332,77.60183660166668
473,No Junction,Malleshwaram,04:00-07:00,E Late-night (00-06),Sunday,152,31.499999999999996,92.23962941758185,29.353562691927376,False,1,13.013049653947368,77.55395209144736
474,No Junction,Hebbala,02:00-05:00,E Late-night (00-06),Friday,111,31.499999999999996,92.28089611944293,29.365273512725793,False,1,13.040164628828828,77.58971192072073
475,No Junction,Chikkajala,11:00-14:00,B Midday (11-16),Monday,139,31.499999999999996,92.3325724397915,29.37698433352421,False,1,13.122141981654677,77.63079100395683
476,No Junction,K.S. Layout,05:00-08:00,E Late-night (00-06),Wednesday,48,31.499999999999996,92.35041750005577,29.388695154322626,False,1,12.907917220614015,77.53281429018558
477,No Junction,Kengeri,09:00-12:00,A Morning (06-11),Saturday,45,31.499999999999996,92.3671472440535,29.400405975121046,False,1,12.917115915555556,77.50016924222223
478,No Junction,HAL Old Airport,04:00-07:00,E Late-night (00-06),Wednesday,116,31.499999999999996,92.41027280635879,29.412116795919463,False,2,12.941924605515378,77.69683884028302
479,No Junction,Shivajinagar,02:00-05:00,E Late-night (00-06),Friday,83,31.499999999999996,92.4411298897324,29.42382761671788,False,1,12.989355914457832,77.60209719759037
480,No Junction,Shivajinagar,09:00-12:00,A Morning (06-11),Friday,52,31.499999999999996,92.460462038352,29.4355384375163,False,1,12.985248475,77.60741136153845
481,No Junction,K.S. Layout,10:00-13:00,A Morning (06-11),Friday,46,31.499999999999996,92.47756355443859,29.447249258314717,False,1,12.89382788043478,77.56778359565217
482,No Junction,R.T. Nagar,02:00-05:00,E Late-night (00-06),Wednesday,137,30.799999999999997,92.52849633060947,29.458699838650947,False,1,13.027739370072991,77.58602259270073
483,No Junction,Jeevanbheemanagar,03:00-06:00,E Late-night (00-06),Tuesday,93,30.799999999999997,92.56307113487148,29.470150418987178,False,1,12.958222167741935,77.64514959892473
484,No Junction,Magadi Road,09:00-12:00,A Morning (06-11),Saturday,116,30.799999999999997,92.60619669717677,29.48160099932341,False,1,12.97570205596226,77.55798748646984
485,No Junction,Rajajinagar,02:00-05:00,E Late-night (00-06),Saturday,86,30.799999999999997,92.6381690968169,29.493051579659646,False,1,13.016281206976744,77.53111738953488
486,No Junction,Halasur,07:00-10:00,A Morning (06-11),Sunday,94,30.799999999999997,92.67311567316771,29.504502159995877,False,2,12.974958512411046,77.625658605685
487,No Junction,Hulimavu,02:00-05:00,E Late-night (00-06),Thursday,72,30.799999999999997,92.6998832635641,29.515952740332107,False,2,12.875091616550115,77.64878263135198
488,No Junction,Vijayanagara,09:00-12:00,A Morning (06-11),Sunday,44,30.799999999999997,92.716241235473,29.527403320668338,False,1,12.967097631818184,77.54286627045454
489,No Junction,R.T. Nagar,02:00-05:00,E Late-night (00-06),Tuesday,77,30.799999999999997,92.74486768631358,29.53885390100457,False,1,13.025320505194806,77.58535788181818
490,No Junction,Kodigehalli,01:00-04:00,E Late-night (00-06),Thursday,65,30.799999999999997,92.7690328720881,29.5503044813408,False,1,13.050662075384617,77.5928600753846
491,BTP052 - CID Carlton House Junction,Cubbon Park,06:00-09:00,A Morning (06-11),Thursday,105,30.099999999999998,92.80806894141615,29.561494821214847,False,1,12.981026637718635,77.58843223896636
492,BTP106 - VV Puram College,V.V.Puram (C.Pet),11:00-14:00,B Midday (11-16),Sunday,67,30.099999999999998,92.83297767136834,29.572685161088895,False,1,12.951660676119404,77.57690980597015
