zone,n_tickets,lat,lon,junction_name,police_station,address,context,generator_kw
205_209,170,12.976926515882353,77.58936457411764,BTP041 - Gopal Gowda Circle,Cubbon Park,"Dr Ambedkar Road, Ambedkar Veedhi, Gandhi Nagar, Bengaluru, Karnataka. Pin-560001 (India)",Commercial street,circle
205_210,138,12.97737012173913,77.59106533985508,BTP041 - Gopal Gowda Circle,Cubbon Park,"Dr Ambedkar Road, Shanthaveri Gopalagowda Circle, Gandhi Nagar, Bengaluru, Karnataka. Pin-560001 (India)",Commercial street,circle
205_236,35,12.976882082857143,77.62688467142857,No Junction,Halasur,"Old Madras Road, A Nanjappa Circle, Halasuru, Bengaluru, Karnataka. Pin-560008 (India)",Commercial street,circle
206_174,55,12.978743352727275,77.54153834181818,BTP067 - Jai Muni Rao Circle,Magadi Road,"G Narayana Kumar Road, Jai Maniurao Circle, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)",Commercial street,circle
206_175,173,12.978505035979365,77.54270419850988,BTP067 - Jai Muni Rao Circle,Magadi Road,"G Narayana Kumar Road, Jai Maniurao Circle, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)",Commercial street,circle
206_176,186,12.978304739936144,77.5438566081155,BTP067 - Jai Muni Rao Circle,Magadi Road,"G Narayana Kumar Road, Jai Maniurao Circle, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)",Commercial street,circle
206_177,58,12.977782432758621,77.54520080689656,BTP068 - Veeresh Theatre Junction,Vijayanagara,"G Narayana Kumar Road, Oddarapalya, Agrahara Dasarahalli, Bengaluru, Karnataka. Pin-560079 (India)",Entertainment,theatre
206_183,30,12.978198486666665,77.55323262666667,"BTP062 - Basava Mantapa, Dr. Rajkumar Road",Magadi Road,"75th D Cross Road, Block 6, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",Commercial street,cross
206_195,204,12.978085774509804,77.57076953284313,BTP048 - Shanthala Junction,Chamarajpet,"Rao Bahadur DGT Road, Majestic Circle, Majestic, Bengaluru, Karnataka. Pin-560023 (India)",Metro / Transit hub,majestic
206_197,848,12.978458046462265,77.57348851627358,BTP057 - Anand Rao Junction,Upparpet,"Major T Ramachandrappa Road, AT Extension, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",Residential,nagar
206_198,1132,12.978193472438162,77.57437325318021,BTP045 - Danvanthri Road Junction,Upparpet,"Major T Ramachandrappa Road, AT Extension, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",Commercial street,road junction
206_199,1533,12.977978251924332,77.57549741585127,BTP045 - Danvanthri Road Junction,Upparpet,"Subedar Chatram Road, RK Puram, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",Commercial street,road junction
206_200,849,12.977966725206125,77.5773101990577,BTP058 - Subbanna Junction,Upparpet,"5th Main Road, RK Puram, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",Commercial street,main road
206_201,759,12.978409343083003,77.57855194071146,BTP058 - Subbanna Junction,Upparpet,"5th Cross Road, Jakkarayana Kere, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",Commercial street,cross
206_202,1058,12.978185834527556,77.57962674589562,BTP058 - Subbanna Junction,Upparpet,"2nd Main Road, Jakkarayana Kere, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",Commercial street,main road
206_203,285,12.978492254385966,77.58097599087719,BTP058 - Subbanna Junction,Upparpet,"1st Main Road, Jakkarayana Kere, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",Commercial street,main road
206_204,35,12.97875543142857,77.5825793657143,No Junction,Upparpet,"Seshadri Road, Railway Officers Enclave, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",Metro / Transit hub,railway
206_210,47,12.97806109574468,77.5910275106383,BTP041 - Gopal Gowda Circle,Cubbon Park,"Dr Ambedkar Road, Shanthaveri Gopalagowda Circle, Gandhi Nagar, Bengaluru, Karnataka. Pin-560001 (India)",Commercial street,circle
206_237,178,12.978242164044945,77.62865273932584,No Junction,Jeevanbheemanagar,"Old Madras Road, Tamarikannan Junction, Halasuru, Bengaluru, Karnataka. Pin-560008 (India)",Mixed / Other,
206_244,90,12.978334002222223,77.63832605222223,No Junction,Jeevanbheemanagar,"Chinmaya Mission Hospital Road, Stage 2, Indiranagar, Bengaluru, Karnataka. Pin-560038 (India)",Hospital,hospital
206_245,209,12.978109449282297,77.63940792057417,No Junction,Jeevanbheemanagar,"Chinmaya Mission Hospital Road, KFC Circle, Indiranagar, Bengaluru, Karnataka. Pin-560038 (India)",Hospital,hospital
206_246,65,12.97823007554941,77.64066686311067,No Junction,Jeevanbheemanagar,"Chinmaya Mission Hospital Road, KFC Circle, Indiranagar, Bengaluru, Karnataka. Pin-560038 (India)",Hospital,hospital
206_247,59,12.978224725423729,77.64188730847458,No Junction,Jeevanbheemanagar,"Chinmaya Mission Hospital Road, BM Sri Circle, Indiranagar, Bengaluru, Karnataka. Pin-560038 (India)",Hospital,hospital
206_285,72,12.97875345138889,77.69495199444445,No Junction,Mahadevapura,"MN Krishnarao Road, Doddanekundi, Bengaluru, Karnataka. Pin-560037 (India)",Mixed / Other,
206_286,51,12.978573518691045,77.69588489121155,No Junction,Mahadevapura,"Ferns City Road, Doddanekundi, Bengaluru, Karnataka. Pin-560037 (India)",Mixed / Other,
206_298,63,12.977902855555557,77.71291667936508,No Junction,Mahadevapura,"Industrial Park Road, RMZ NXT, EPIP Zone, Whitefield, Bengaluru, Karnataka. Pin-560066 (India)",Mixed / Other,
207_183,123,12.97975019593496,77.55382326341463,"BTP062 - Basava Mantapa, Dr. Rajkumar Road",Magadi Road,"80 Feet Ring Road, Sri SV Chenna Krishnaiah Circle, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",Commercial street,circle
207_184,149,12.980063769197752,77.55499497981543,"BTP062 - Basava Mantapa, Dr. Rajkumar Road",Magadi Road,"80 Feet Ring Road, Sri SV Chenna Krishnaiah Circle, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",Commercial street,circle
207_191,60,12.979458231666666,77.56431058,BTP074 - Leprosy Hospital Junction,Magadi Road,"Magadi Road, Sobha Rajvilas, Magadi Road Area, Bengaluru, Karnataka. Pin-560023 (India)",Hospital,hospital
207_197,219,12.979394452511416,77.57291234383561,BTP057 - Anand Rao Junction,Upparpet,"Dhanvanthri Road, Ayurvedic Hospital Junction, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",Hospital,hospital
207_198,1251,12.979705558832933,77.57493310463629,BTP057 - Anand Rao Junction,Upparpet,"Subedar Chatram Road, AT Extension, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",Residential,nagar
207_200,682,12.979336259824047,77.57730591246334,BTP058 - Subbanna Junction,Upparpet,"Vajreshwari Road, R Subanna Circle, Gandhi Nagar, Bengaluru, Karnataka. Pin-560001 (India)",Commercial street,circle
207_201,928,12.979101835910525,77.57855823953312,BTP058 - Subbanna Junction,Upparpet,"Vajreshwari Road, R Subanna Circle, Gandhi Nagar, Bengaluru, Karnataka. Pin-560001 (India)",Commercial street,circle
207_202,519,12.979042814199785,77.57979781286231,BTP058 - Subbanna Junction,Upparpet,"Vajreshwari Road, Railway Officers Enclave, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",Metro / Transit hub,railway
207_203,375,12.97903544,77.58103613013334,BTP058 - Subbanna Junction,Upparpet,"Vajreshwari Road, Railway Officers Enclave, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",Metro / Transit hub,railway
207_210,35,12.979535157142857,77.59125470857143,BTP047 - Vidhan Soudha Metro Station,Cubbon Park,"Dr Ambedkar Road, Shanthaveri Gopalagowda Circle, Gandhi Nagar, Bengaluru, Karnataka. Pin-560001 (India)",Metro / Transit hub,metro
207_211,87,12.9796757,77.59255740114942,BTP047 - Vidhan Soudha Metro Station,Cubbon Park,"Dr Ambedkar Road, Shanthaveri Gopalagowda Circle, Gandhi Nagar, Bengaluru, Karnataka. Pin-560001 (India)",Metro / Transit hub,metro
207_218,185,12.979843798918917,77.60253119135136,BTP211 - Central Street Junction,Shivajinagar,"Central Street, Shivaji Nagar Intersection Junction, Shivaji Nagar, Bengaluru, Karnataka. Pin-560001 (India)",Commercial street,street
207_219,38,12.979511595958735,77.60357266263158,BTP211 - Central Street Junction,Shivajinagar,"Lady Curzon Road, Shivaji Nagar Intersection Junction, Shivaji Nagar, Bengaluru, Karnataka. Pin-560001 (India)",Commercial street,street
207_220,72,12.980041683630763,77.60521646944241,BTP051 - Safina Plaza Junction,Shivajinagar,"Infantry Cross Road, Tasker Town, Shivaji Nagar, Bengaluru, Karnataka. Pin-560001 (India)",Mall / Shopping,plaza
207_221,222,12.979474802702702,77.60655032297298,BTP051 - Safina Plaza Junction,Shivajinagar,"Infantry Road, Tasker Town, Shivaji Nagar, Bengaluru, Karnataka. Pin-560001 (India)",Mall / Shopping,plaza
207_222,1422,12.97969553347398,77.60718352777778,BTP051 - Safina Plaza Junction,Shivajinagar,"Main Guard Cross Road, Tasker Town, Shivaji Nagar, Bengaluru, Karnataka. Pin-560001 (India)",Mall / Shopping,plaza
207_223,212,12.979731433018868,77.60959214669812,BTP051 - Safina Plaza Junction,Shivajinagar,"Kamaraj Road, Tyagi Henagalavarayan Junction, Sivanchetti Gardens, Bengaluru, Karnataka. Pin-560042 (India)",Mall / Shopping,plaza
207_224,125,12.980004996,77.60987555919999,BTP051 - Safina Plaza Junction,Shivajinagar,"Kamaraj Road, Tyagi Henagalavarayan Junction, Sivanchetti Gardens, Bengaluru, Karnataka. Pin-560042 (India)",Mall / Shopping,plaza
207_226,342,12.979960830701755,77.61356696461988,No Junction,Shivajinagar,"Dickenson Road, Sivanchetti Gardens, Bengaluru, Karnataka. Pin-560042 (India)",Mixed / Other,
207_227,196,12.97978773877551,77.61414414234694,No Junction,Shivajinagar,"Compensation Road, Sivanchetti Gardens, Bengaluru, Karnataka. Pin-560042 (India)",Mixed / Other,
207_246,32,12.979203710983503,77.64088094000091,No Junction,Jeevanbheemanagar,"100 Feet Road, Sri Krishnappa Layout, Indiranagar, Bengaluru, Karnataka. Pin-560038 (India)",Residential,layout
207_254,56,12.980034437499999,77.6521546857143,No Junction,Banaswadi,"Dr APJ Abdul Kalam Marg, Sir CV Raman Circle, CV Raman Nagar, Bengaluru, Karnataka. Pin-560093 (India)",Commercial street,circle
207_285,297,12.979303543434343,77.69499502592593,No Junction,Mahadevapura,"Outer Ring Road, Doddanekundi, Bengaluru, Karnataka. Pin-560037 (India)",Mixed / Other,
207_286,51,12.979019698039215,77.69567237058824,No Junction,Mahadevapura,"Ferns City Road, Doddanekundi, Bengaluru, Karnataka. Pin-560037 (India)",Mixed / Other,
207_326,30,12.97940292,77.75135844666667,No Junction,Whitefield,"1st Main Road, Happy Valley, Whitefield, Bengaluru, Karnataka. Pin-560066 (India)",Commercial street,main road
208_179,86,12.980884106976744,77.5486892511628,"BTP024 - NPS, Vijayanagar",Magadi Road,"Pramukh Swami Maharaj Road, GEF Block, Industrial Town, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",Residential,nagar
208_180,85,12.981130029411764,77.54920125058823,"BTP024 - NPS, Vijayanagar",Magadi Road,"20th Main Road, GEF Block, Industrial Town, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",Commercial street,main road
208_185,36,12.980357894444445,77.5567583888889,"BTP062 - Basava Mantapa, Dr. Rajkumar Road",Magadi Road,"80 Feet Ring Road, SSI Industrial Area, Block 5, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",Residential,nagar
208_186,378,12.980735472674755,77.55825006793776,BTP010 - Rajajinagar Entrance,Magadi Road,"80 Feet Ring Road, SSI Industrial Area, Block 5, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",Residential,nagar
208_187,58,12.980905286623752,77.55874780131823,BTP010 - Rajajinagar Entrance,Magadi Road,"80 Feet Ring Road, SSI Industrial Area, Block 5, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",Residential,nagar
208_196,55,12.980428163636363,77.5719749690909,BTP057 - Anand Rao Junction,Sheshadripuram,"Seshadri Road, Ayurvedic Hospital Junction, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",Hospital,hospital
208_197,75,12.980533142666667,77.57319331066665,BTP057 - Anand Rao Junction,Upparpet,"Seshadri Road, Ayurvedic Hospital Junction, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",Hospital,hospital
208_198,514,12.98053731536965,77.57472720836576,BTP057 - Anand Rao Junction,Upparpet,"Subedar Chatram Road, Anand Rao Circle, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",Commercial street,circle
208_199,33,12.98076621212121,77.57555786666667,BTP057 - Anand Rao Junction,Upparpet,"Seshadri Road, R Subanna Circle, Gandhi Nagar, Bengaluru, Karnataka. Pin-560001 (India)",Commercial street,circle
208_200,126,12.98075354126984,77.57710827777777,BTP058 - Subbanna Junction,High ground,"Dr MH Ambarish Road, R Subanna Circle, Gandhi Nagar, Bengaluru, Karnataka. Pin-560001 (India)",Commercial street,circle
208_201,110,12.980552229999999,77.57856519545454,BTP058 - Subbanna Junction,High ground,"Seshadri Road, R Subanna Circle, Gandhi Nagar, Bengaluru, Karnataka. Pin-560001 (India)",Commercial street,circle
208_202,48,12.98043949375,77.5797325125,BTP058 - Subbanna Junction,Upparpet,"Seshadri Road, Railway Officers Enclave, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",Metro / Transit hub,railway
208_208,105,12.981026637718635,77.58843223896636,BTP052 - CID Carlton House Junction,Cubbon Park,"D Devaraj Urs Road, Karnataka Bhavan Junction, Gandhi Nagar, Bengaluru, Karnataka. Pin-560001 (India)",Residential,nagar
208_212,89,12.980558746067416,77.59368374719101,BTP036 - Police Thimmaiah Circle (GPO),Cubbon Park,"Dr Ambedkar Road, Police Thimmaiah Circle, Gandhi Nagar, Bengaluru, Karnataka. Pin-560001 (India)",Commercial street,circle
208_214,87,12.980798527586208,77.59703866666668,BTP042 - Minsk Square Junction (CTO),Cubbon Park,"Cubbon Road, Coffee Board Junction, Vasant Nagar, Bengaluru, Karnataka. Pin-560001 (India)",Residential,nagar
208_215,1614,12.981126482094174,77.59843729516729,BTP042 - Minsk Square Junction (CTO),Shivajinagar,"Cunningham Road, Mantri Altiue Apartment, Shivaji Nagar, Bengaluru, Karnataka. Pin-560001 (India)",Residential,nagar
208_216,63,12.9813925,77.59872726666667,BTP042 - Minsk Square Junction (CTO),Shivajinagar,"Cunningham Road, Mantri Altiue Apartment, Shivaji Nagar, Bengaluru, Karnataka. Pin-560001 (India)",Residential,nagar
208_218,79,12.980671568550925,77.60254316545426,BTP211 - Central Street Junction,Shivajinagar,"Infantry Road, Prestige Central, Shivaji Nagar, Bengaluru, Karnataka. Pin-560001 (India)",Commercial street,street
208_219,509,12.980737264636542,77.60326394027504,BTP211 - Central Street Junction,Shivajinagar,"Infantry Road, Prestige Central, Shivaji Nagar, Bengaluru, Karnataka. Pin-560001 (India)",Commercial street,street
208_220,62,12.981142448387097,77.60483567580646,BTP211 - Central Street Junction,Shivajinagar,"Hospital Road, Tasker Town, Shivaji Nagar, Bengaluru, Karnataka. Pin-560001 (India)",Hospital,hospital
208_221,154,12.981385099858818,77.60637226684622,BTP051 - Safina Plaza Junction,Shivajinagar,"Hospital Cross Road, Tasker Town, Shivaji Nagar, Bengaluru, Karnataka. Pin-560001 (India)",Mall / Shopping,plaza
208_222,1495,12.981057028762542,77.60775899525083,BTP051 - Safina Plaza Junction,Shivajinagar,"Main Guard Cross Road, Tasker Town, Shivaji Nagar, Bengaluru, Karnataka. Pin-560001 (India)",Mall / Shopping,plaza
208_223,1878,12.981354578039275,77.60894754414684,BTP051 - Safina Plaza Junction,Shivajinagar,"Dispensary Road, Tasker Town, Shivaji Nagar, Bengaluru, Karnataka. Pin-560001 (India)",Mall / Shopping,plaza
208_224,4778,12.981073141501554,77.61023900969049,BTP051 - Safina Plaza Junction,Shivajinagar,"Kamaraj Road, Sri Nagamma Devi Circle, Sivanchetti Gardens, Bengaluru, Karnataka. Pin-560042 (India)",Mall / Shopping,plaza
208_225,160,12.980848909375002,77.611489199375,No Junction,Shivajinagar,"St John Road, Sri Nagamma Devi Circle, Sivanchetti Gardens, Bengaluru, Karnataka. Pin-560042 (India)",Commercial street,circle
208_226,51,12.980976084313724,77.61339618235294,No Junction,Shivajinagar,"Dickenson Cross Road, Sivanchetti Gardens, Bengaluru, Karnataka. Pin-560042 (India)",Commercial street,cross
208_227,184,12.98083869673913,77.61449834402174,No Junction,Shivajinagar,"Gangadhara Chetty Road, Neelkanta Circle, Sivanchetti Gardens, Bengaluru, Karnataka. Pin-560042 (India)",Commercial street,circle
208_237,39,12.981057343589743,77.62860065384616,No Junction,Halasur,"Komi Siddanna Garden Road, Kolimi Heights, Muniswamappa Layout, Halasuru, Bengaluru, Karnataka. Pin-560008 (India)",Residential,layout
208_238,30,12.981055863333333,77.63021013333334,No Junction,Halasur,"Old Madras Road, Kolimi Heights, Muniswamappa Layout, Halasuru, Bengaluru, Karnataka. Pin-560008 (India)",Residential,layout
208_239,31,12.981237638679898,77.6307678220996,No Junction,Halasur,"Old Madras Road, Kolimi Heights, Muniswamappa Layout, Halasuru, Bengaluru, Karnataka. Pin-560008 (India)",Residential,layout
208_246,45,12.981036198578469,77.64070541796909,No Junction,Jeevanbheemanagar,"100 Feet Road, Stage 1, Indiranagar, Bengaluru, Karnataka. Pin-560038 (India)",Residential,nagar
209_179,70,12.982386012857143,77.54873276285714,"BTP024 - NPS, Vijayanagar",Magadi Road,"Pramukh Swami Maharaj Road, GEF Block, Industrial Town, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",Residential,nagar
209_180,58,12.982367334482758,77.54917370000001,"BTP024 - NPS, Vijayanagar",Magadi Road,"20th Main Road, Jedehalli, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",Commercial street,main road
209_188,33,12.982486542424242,77.56035072424243,BTP010 - Rajajinagar Entrance,Magadi Road,"80 Feet Ring Road, Sri Jagadguru Renukacharya Circle, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",Commercial street,circle
209_189,83,12.982505720751043,77.56226403240152,BTP010 - Rajajinagar Entrance,Magadi Road,"Old Mysore Road, Block 4N, Ramachandrapuram, Bengaluru, Karnataka. Pin-560021 (India)",Residential,nagar
209_190,164,12.982376905896315,77.56335058075553,BTP010 - Rajajinagar Entrance,Magadi Road,"Old Mysore Road, Block 4N, Ramachandrapuram, Bengaluru, Karnataka. Pin-560021 (India)",Residential,nagar
209_199,55,12.982450261818181,77.57588427454546,BTP057 - Anand Rao Junction,High ground,"Loop Road, C Ranga Swamy Circle, Gandhi Nagar, Bengaluru, Karnataka. Pin-560001 (India)",Commercial street,circle
209_213,32,12.982410446875,77.595423915625,BTP166 - Coffee Board Junction,Cubbon Park,"Vidhan Vidhi Road, Prestige Minsk Square, Vasant Nagar, Bengaluru, Karnataka. Pin-560001 (India)",Residential,nagar
209_215,81,12.981957560493827,77.59845745185186,BTP042 - Minsk Square Junction (CTO),Shivajinagar,"Cunningham Road, Coffee Board Junction, Vasant Nagar, Bengaluru, Karnataka. Pin-560001 (India)",Residential,nagar
209_216,295,12.98200919220339,77.59896287830507,BTP042 - Minsk Square Junction (CTO),Shivajinagar,"Cunningham Road, Mantri Altiue Apartment, Shivaji Nagar, Bengaluru, Karnataka. Pin-560001 (India)",Residential,nagar
209_217,33,12.9827078,77.60098656060606,BTP211 - Central Street Junction,Shivajinagar,"Hospital Road, Balappa Garden, Shivaji Nagar, Bengaluru, Karnataka. Pin-560051 (India)",Hospital,hospital
209_218,42,12.982510433333331,77.60192659047618,BTP211 - Central Street Junction,Shivajinagar,"Hospital Road, Shivaji Nagar, Bengaluru, Karnataka. Pin-560001 (India)",Hospital,hospital
209_219,162,12.982403864814813,77.6033211154321,BTP211 - Central Street Junction,Shivajinagar,"Central Street, Shivaji Nagar, Bengaluru, Karnataka. Pin-560001 (India)",Commercial street,street
209_220,62,12.981827920967742,77.60464409032257,BTP211 - Central Street Junction,Shivajinagar,"Hospital Road, Prestige Central, Shivaji Nagar, Bengaluru, Karnataka. Pin-560001 (India)",Hospital,hospital
209_221,1643,12.982175864150944,77.60639463451004,BTP051 - Safina Plaza Junction,Shivajinagar,"Hospital Cross Road, Tasker Town, Shivaji Nagar, Bengaluru, Karnataka. Pin-560001 (India)",Mall / Shopping,plaza
209_222,1413,12.982134720382165,77.60766665612174,BTP051 - Safina Plaza Junction,Shivajinagar,"Dispensary Road, Tasker Town, Shivaji Nagar, Bengaluru, Karnataka. Pin-560001 (India)",Mall / Shopping,plaza
209_223,607,12.982135245304777,77.60915376935749,BTP051 - Safina Plaza Junction,Shivajinagar,"Commercial Street, Sri Nagamma Devi Circle, Sivanchetti Gardens, Bengaluru, Karnataka. Pin-560042 (India)",Mall / Shopping,plaza
209_224,1811,12.982271106847046,77.61048929928216,No Junction,Shivajinagar,"Kamaraj Road, Sri Nagamma Devi Circle, Sivanchetti Gardens, Bengaluru, Karnataka. Pin-560042 (India)",Commercial street,circle
209_225,676,12.982336977366863,77.61212267011835,No Junction,Shivajinagar,"Veera Pillai Road, Sri Nagamma Devi Circle, Sivanchetti Gardens, Bengaluru, Karnataka. Pin-560042 (India)",Commercial street,circle
209_226,337,12.982273022551928,77.61263507002967,No Junction,Shivajinagar,"Gangadhara Chetty Road, Sri Nagamma Devi Circle, Sivanchetti Gardens, Bengaluru, Karnataka. Pin-560042 (India)",Commercial street,circle
210_165,53,12.98381686949051,77.52898214049944,No Junction,Kamakshipalya,"G Narayana Kumar Road, Soundarya Kamakshi, Karekallu, Kamakshipalya, Bengaluru, Karnataka. Pin-560079 (India)",Mixed / Other,
210_179,111,12.98346976936937,77.54879166396397,"BTP024 - NPS, Vijayanagar",Magadi Road,"Pramukh Swami Maharaj Road, Industrial Town, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",Residential,nagar
210_180,92,12.98378007173913,77.54920007934783,"BTP024 - NPS, Vijayanagar",Magadi Road,"20th Main Road, Jedehalli, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",Commercial street,main road
210_188,78,12.983765178205127,77.56023653461538,BTP010 - Rajajinagar Entrance,Rajajinagar,"80 Feet Ring Road, Sri Jagadguru Renukacharya Circle, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",Commercial street,circle
210_200,183,12.983662983606559,77.57736816120219,BTP058 - Subbanna Junction,High ground,"Dr MH Ambarish Road, Padmashree RMP Aaradhya Circle, Gandhi Nagar, Bengaluru, Karnataka. Pin-560001 (India)",Commercial street,circle
210_201,190,12.984054485894326,77.57826466476216,BTP054 - Shivananda Circle,High ground,"Kumar Krupa Road, Padmashree RMP Aaradhya Circle, Gandhi Nagar, Bengaluru, Karnataka. Pin-560001 (India)",Commercial street,circle
210_218,67,12.984238665671642,77.6025522597015,BTP211 - Central Street Junction,Shivajinagar,"Meenakshi Koil Street, Shivaji Nagar, Bengaluru, Karnataka. Pin-560001 (India)",Commercial street,street
210_219,2980,12.984032324664431,77.60349685714766,BTP211 - Central Street Junction,Shivajinagar,"Meenakshi Koil Street, Shivaji Nagar, Bengaluru, Karnataka. Pin-560001 (India)",Commercial street,street
210_220,192,12.984110790104166,77.60488701822916,BTP211 - Central Street Junction,Shivajinagar,"Meenakshi Koil Street, Shivaji Nagar, Bengaluru, Karnataka. Pin-560001 (India)",Commercial street,street
210_221,66,12.983581540909091,77.6063565060606,BTP051 - Safina Plaza Junction,Shivajinagar,"Jumma Masjid Road, Quadrant Square, Shivaji Nagar, Bengaluru, Karnataka. Pin-560051 (India)",Mall / Shopping,plaza
210_222,346,12.983405658092485,77.6078275465318,BTP051 - Safina Plaza Junction,Shivajinagar,"Jewellers Street, Quadrant Square, Shivaji Nagar, Bengaluru, Karnataka. Pin-560051 (India)",Mall / Shopping,plaza
210_223,531,12.983465546516008,77.6091907606403,No Junction,Shivajinagar,"Veera Pillai Street, Nethaji Subhas Chadra Bose Circle, Shivaji Nagar, Bengaluru, Karnataka. Pin-560051 (India)",Commercial street,circle
210_224,794,12.983091325440807,77.61058810302266,No Junction,Shivajinagar,"Veera Pillai Road, Sri Nagamma Devi Circle, Sivanchetti Gardens, Bengaluru, Karnataka. Pin-560042 (India)",Commercial street,circle
210_226,58,12.983304489655172,77.61332854827587,No Junction,Pulikeshinagar(F.Town),"St John Road, Shree Circle, Sivanchetti Gardens, Bengaluru, Karnataka. Pin-560042 (India)",Commercial street,circle
210_246,41,12.983936874472384,77.6406413213878,No Junction,Jeevanbheemanagar,"Old Madras Road, New Binnamangla, Indiranagar, Bengaluru, Karnataka. Pin-560038 (India)",Residential,nagar
211_130,33,12.985372484848485,77.48017356666666,No Junction,Kamakshipalya,"Magadi Main Road, Byadrahalli, Bengaluru, Karnataka. Pin-560091 (India)",Commercial street,main road
211_179,30,12.984517106666667,77.54812053333333,"BTP024 - NPS, Vijayanagar",Magadi Road,"1st Main Road, Stage 1 Phase 6, Sri Mahaganapathi Nagar, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",Commercial street,main road
211_180,47,12.984806047790773,77.5492597961702,"BTP024 - NPS, Vijayanagar",Magadi Road,"20th Main Road, Stage 1 Phase 6, Sri Mahaganapathi Nagar, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",Commercial street,main road
211_182,136,12.985538340441177,77.55286739926471,BTP061 - Bhashyam Circle,Rajajinagar,"Vatal Nagaraj Road, Bescom Employees House Building Cooperative Society, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",Commercial street,circle
211_183,579,12.985052711255749,77.55365335559416,BTP061 - Bhashyam Circle,Rajajinagar,"Vatal Nagaraj Road, Bescom Employees House Building Cooperative Society, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",Commercial street,circle
211_184,64,12.985086377178375,77.55551796850722,BTP061 - Bhashyam Circle,Rajajinagar,"10th Main Road, Bescom Employees House Building Cooperative Society, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",Commercial street,main road
211_185,104,12.985142173076923,77.55614609807692,BTP061 - Bhashyam Circle,Rajajinagar,"10th Main Road, Bescom Employees House Building Cooperative Society, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",Commercial street,main road
211_188,115,12.984874834782609,77.56011856347826,BTP010 - Rajajinagar Entrance,Rajajinagar,"80 Feet Ring Road, Block 4, Prakash Nagar, Bengaluru, Karnataka. Pin-560021 (India)",Residential,nagar
211_198,91,12.985406714285716,77.57460135714285,No Junction,Sheshadripuram,"Padmabhushan Dr RK Srikantan Road, VV Giri Colony, Seshadripuram, Bengaluru, Karnataka. Pin-560020 (India)",Residential,colony
211_212,84,12.98535161904762,77.59403294761904,BTP166 - Coffee Board Junction,Cubbon Park,"Ali Asker Road, Embassy Apartment, Vasant Nagar, Bengaluru, Karnataka. Pin-560001 (India)",Residential,nagar
211_218,424,12.98447922735849,77.60230834386792,BTP211 - Central Street Junction,Shivajinagar,"Meenakshi Koil Street, Shivaji Nagar, Bengaluru, Karnataka. Pin-560001 (India)",Commercial street,street
211_219,175,12.984371291999999,77.60319967657142,BTP211 - Central Street Junction,Shivajinagar,"Meenakshi Koil Street, Shivaji Nagar, Bengaluru, Karnataka. Pin-560001 (India)",Commercial street,street
211_220,402,12.984792133333334,77.60517056044776,BTP211 - Central Street Junction,Shivajinagar,"MPV Road, Chandni Chowk, Bengaluru, Karnataka. Pin-560051 (India)",Commercial street,street
